Tipo_Acero_Limpio,Grado_Acero,Ciclo,Familia,Muestra_Probeta_Temp,Muestra,Test type,Muestra_Temp_TestType_Index,Tipo de muestra (Sin °C),Tubo,Alarg Max Req (merged),Alarg Min Req (merged),Alarg. Obt. (%) (merged),Fluencia 0.2% Obt (merged),Fluencia 0.5% Obt (merged),Fluencia 0.6% Obt (merged),Fluencia 0.7% Obt (merged),Fluencia Max Req (merged),Fluencia Min Req (merged),Fluencia Offset Obt (merged),Rotura Max Req (merged),Rotura Min Req (merged),Rotura Obt (merged),Dureza Ind. Máx. Obt 1 (merged),Dureza Ind. Max. Req (merged),Dureza Ind. Mín. Obt 1 (merged),Dureza Ind. Min. Req (merged),Dureza Prom. Máx. Obt 1 (merged),Dureza Prom. Max. Req (merged),Dureza Prom. Mín. Obt 1 (merged),Dureza Prom. Mín. Req (merged),Area Dúctil Indiv. Max. Req (%) (merged),Area Dúctil Indiv. Min. Obt (%) (merged),Area Dúctil Indiv. Min. Req (%) (merged),Area Dúctil Prom. Max. Req (%) (merged),Area Dúctil Prom. Min. Obt (%) (merged),Area Dúctil Prom. Min. Req (%) (merged),Energia Indiv. Max. Req. (J) (merged),Energia Indiv. Min. Obt. (J) (merged),Energia Indiv. Min. Req. (J) (merged),Energia Prom. Max. Req. (J) (merged),Energia Prom. Min. Obt. (J) (merged),Energia Prom. Min. Req. (J) (merged),Temp Ensayo Req (merged),Full File Path,OP,Tipo de probeta,Colada.1
DS747,13-5-2 95,11815,TN95 Super Cr13,4027191-6189730-580,4027191,Charpy,4027191-580-C2,580,45,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,81,,,82,,0,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS747/88.90 x 6.45 - DS747 - 13-5-2 95 (11815).xlsx,,Charpy V longitudinal - Cuerpo - 5 mm - Temp. Amb.,5605
DS747,13-5-2 95,11815,TN95 Super Cr13,4027192-6189735-590,4027192,Tracción,4027192-590-T1,590,45,,15,25,700,697,,,724,655,,,724,840,,,,,,,,,,,,,,,,,,,,,,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS747/88.90 x 6.45 - DS747 - 13-5-2 95 (11815).xlsx,,Tracción segmento tubular - 19 mm - API - Temp. Amb.,5605
DS747,13-5-2 95,11815,TN95 Super Cr13,4027192-6189737-590,4027192,Dureza,4027192-590-D1,590,45,,,,,,,,,,,,,,27,28,25.9,,26.47,27,26.47,,,,,,,,,,,,,,,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS747/88.90 x 6.45 - DS747 - 13-5-2 95 (11815).xlsx,,Dureza espesor cuerpo - 1 - NO - Temp. Amb.,5605
DS747,13-5-2 95,11815,TN95 Super Cr13,4027192-6189739-590,4027192,Charpy,4027192-590-C1,590,45,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,81,,,83,22,-10,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS747/88.90 x 6.45 - DS747 - 13-5-2 95 (11815).xlsx,,Charpy V longitudinal - Cuerpo - 5 mm - Temp. Amb.,5605
DS747,13-5-2 95,11815,TN95 Super Cr13,4027192-6189740-590,4027192,Charpy,4027192-590-C2,590,45,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,81,,,84,,0,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS747/88.90 x 6.45 - DS747 - 13-5-2 95 (11815).xlsx,,Charpy V longitudinal - Cuerpo - 5 mm - Temp. Amb.,5605
DS747,13-5-2 95,11815,TN95 Super Cr13,4027192-6190727-590,4027192,Dureza,4027192-590-D2,590,45,,,,,,,,,,,,,,26.6,28,26.4,,26.53,27,26.53,,,,,,,,,,,,,,,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS747/88.90 x 6.45 - DS747 - 13-5-2 95 (11815).xlsx,,Dureza espesor cuerpo - 1 - NO - Temp. Amb.,5605
DS747,13-5-2 95,11815,TN95 Super Cr13,4027193-6189745-600,4027193,Tracción,4027193-600-T1,600,45,,15,25.5,687,684,,,724,655,,,724,842,,,,,,,,,,,,,,,,,,,,,,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS747/88.90 x 6.45 - DS747 - 13-5-2 95 (11815).xlsx,,Tracción segmento tubular - 19 mm - API - Temp. Amb.,5605
DS747,13-5-2 95,11815,TN95 Super Cr13,4027193-6189747-600,4027193,Dureza,4027193-600-D1,600,45,,,,,,,,,,,,,,27.2,28,26.7,,26.9,27,26.9,,,,,,,,,,,,,,,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS747/88.90 x 6.45 - DS747 - 13-5-2 95 (11815).xlsx,,Dureza espesor cuerpo - 1 - NO - Temp. Amb.,5605
DS747,13-5-2 95,11815,TN95 Super Cr13,4027193-6189749-600,4027193,Charpy,4027193-600-C1,600,45,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,80,,,83,22,-10,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS747/88.90 x 6.45 - DS747 - 13-5-2 95 (11815).xlsx,,Charpy V longitudinal - Cuerpo - 5 mm - Temp. Amb.,5605
DS747,13-5-2 95,11815,TN95 Super Cr13,4027193-6189750-600,4027193,Charpy,4027193-600-C2,600,45,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,81,,,86,,0,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS747/88.90 x 6.45 - DS747 - 13-5-2 95 (11815).xlsx,,Charpy V longitudinal - Cuerpo - 5 mm - Temp. Amb.,5605
DS747,13-5-2 95,11815,TN95 Super Cr13,4027193-6190728-600,4027193,Dureza,4027193-600-D2,600,45,,,,,,,,,,,,,,27.3,28,26.5,,26.87,27,26.87,,,,,,,,,,,,,,,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS747/88.90 x 6.45 - DS747 - 13-5-2 95 (11815).xlsx,,Dureza espesor cuerpo - 1 - NO - Temp. Amb.,5605
DS747,13-5-2 95,11815,TN95 Super Cr13,4065925-6249880-605,4065925,Tracción,4065925-605-T1,605,45,,,24.5,633,,,,724,655,,,724,817,,,,,,,,,,,,,,,,,,,,,,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS747/88.90 x 6.45 - DS747 - 13-5-2 95 (11815).xlsx,,Tracción segmento tubular - 19 mm - API - Temp. Amb.,5605
DS747,13-5-2 95,11815,TN95 Super Cr13,4065925-6249882-605,4065925,Dureza,4065925-605-D1,605,45,,,,,,,,,,,,,,25.7,28,25.4,,25.57,,25.57,,,,,,,,,,,,,,,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS747/88.90 x 6.45 - DS747 - 13-5-2 95 (11815).xlsx,,Dureza espesor cuerpo - 1 - NO - Temp. Amb.,5605
DS747,13-5-2 95,11815,TN95 Super Cr13,4065925-6249884-605,4065925,Charpy,4065925-605-C1,605,45,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,84,,,87,22,-10,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS747/88.90 x 6.45 - DS747 - 13-5-2 95 (11815).xlsx,,Charpy V longitudinal - Cuerpo - 5 mm - Temp. Amb.,5605
DS747,13-5-2 95,11815,TN95 Super Cr13,4065925-6249885-605,4065925,Charpy,4065925-605-C2,605,45,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,86,,,88,,0,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS747/88.90 x 6.45 - DS747 - 13-5-2 95 (11815).xlsx,,Charpy V longitudinal - Cuerpo - 5 mm - Temp. Amb.,5605
DS747,13-5-2 95,11815,TN95 Super Cr13,4065894-6248693-610,4065894,Tracción,4065894-610-T1,610,45,,,27.5,602,601,,,724,655,,,724,795,,,,,,,,,,,,,,,,,,,,,,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS747/88.90 x 6.45 - DS747 - 13-5-2 95 (11815).xlsx,,Tracción segmento tubular - 19 mm - API - Temp. Amb.,5605
DS747,13-5-2 95,11815,TN95 Super Cr13,4065894-6248737-610,4065894,Dureza,4065894-610-D1,610,45,,,,,,,,,,,,,,25.6,,25.2,,25.43,,25.43,,,,,,,,,,,,,,,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS747/88.90 x 6.45 - DS747 - 13-5-2 95 (11815).xlsx,,Dureza espesor cuerpo - 1 - NO - Temp. Amb.,5605
DS747,13-5-2 95,11815,TN95 Super Cr13,4065894-6248739-610,4065894,Charpy,4065894-610-C1,610,45,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,86,,,88,22,-10,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS747/88.90 x 6.45 - DS747 - 13-5-2 95 (11815).xlsx,,Charpy V longitudinal - Cuerpo - 5 mm - Temp. Amb.,5605
DS747,13-5-2 95,11815,TN95 Super Cr13,4065894-6248740-610,4065894,Charpy,4065894-610-C2,610,45,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,87,,,88,,0,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS747/88.90 x 6.45 - DS747 - 13-5-2 95 (11815).xlsx,,Charpy V longitudinal - Cuerpo - 5 mm - Temp. Amb.,5605
DS748,13-5-2 95,87318,TN95 Super Cr13,4226779-6482509-668,4226779,Tracción,4226779-668-T1,668,395,,13.6,17.5,,,,,724,655,,,724,,,,,,,,,,,,,,,,,,,,,,,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS748/88.90x6.45 – DS748 – 13-5-2 95 (87318) 1er y 2da pasada en Mufla.xlsx,,Tracción segmento tubular - 19 mm - API - Temp. Amb.,6481
DS748,13-5-2 95,87318,TN95 Super Cr13,4226779-6482510-668,4226779,Dureza,4226779-668-D1,668,395,,,,,,,,,,,,,,26.5,30,26.3,,26.4,28,26.4,,,,,,,,,,,,,,,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS748/88.90x6.45 – DS748 – 13-5-2 95 (87318) 1er y 2da pasada en Mufla.xlsx,,Dureza espesor cuerpo - 1 - NO - Temp. Amb.,6481
DS748,13-5-2 95,87318,TN95 Super Cr13,4226792-6482528-668,4226792,Tracción,4226792-668-T1,668,430,,13.6,15,,,,,724,655,,,724,,,,,,,,,,,,,,,,,,,,,,,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS748/88.90x6.45 – DS748 – 13-5-2 95 (87318) 1er y 2da pasada en Mufla.xlsx,,Tracción segmento tubular - 19 mm - API - Temp. Amb.,6481
DS748,13-5-2 95,87318,TN95 Super Cr13,4226792-6482529-668,4226792,Dureza,4226792-668-D1,668,430,,,,,,,,,,,,,,26.7,30,26.3,,26.5,28,26.5,,,,,,,,,,,,,,,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS748/88.90x6.45 – DS748 – 13-5-2 95 (87318) 1er y 2da pasada en Mufla.xlsx,,Dureza espesor cuerpo - 1 - NO - Temp. Amb.,6481
DS748,13-5-2,84927,,4280679-6565480-560,4280679,Tracción,4280679-560-T1,560,45,,,26.5,929,882,914,,896,758,,,793,1004,,,,,,,,,,,,,,,,,,,,,,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS748/177.80x10.36 – DS748 – 13-5-2 (84927).xlsx,,Tracción segmento tubular - 25.4 mm - API - Temp. Amb.,5159
DS748,13-5-2,84927,,4280679-6565482-560,4280679,Dureza,4280679-560-D1,560,45,,,,,,,,,,,,,,35.1,30,34.4,,35,32,34.6,,,,,,,,,,,,,,,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS748/177.80x10.36 – DS748 – 13-5-2 (84927).xlsx,,Dureza espesor cuerpo - 1 - NO - Temp. Amb.,5159
DS748,13-5-2,84927,,4280679-6565484-560,4280679,Charpy,4280679-560-C2,560,45,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,73,,,80,,0,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS748/177.80x10.36 – DS748 – 13-5-2 (84927).xlsx,,Charpy V Transversal - Cuerpo - 7.5 mm - Temp. Amb.,5159
DS748,13-5-2,84927,,4280679-6565485-560,4280679,Charpy,4280679-560-C1,560,45,,,,,,,,,,,,,,,,,,,,,,,95,,,100,,,67,32,,72,48,-10,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS748/177.80x10.36 – DS748 – 13-5-2 (84927).xlsx,,Charpy V Transversal - Cuerpo - 7.5 mm - Temp. Amb.,5159
DS748,13-5-2,84927,,4310447-6605164-,4310447,Tracción,4310447--T1,,,,,27,,,,,724,655,605,,724,878,,,,,,,,,,,,,,,,,,,,,,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS748/177.80x10.36 – DS748 – 13-5-2 (84927) 2da pasada en Mufla.xls,,Tracción segmento tubular - 25.4 mm - API - Temp. Amb.,5159
DS748,13-5-2 95,87318,TN95 Super Cr13,4207841-6454359-575,4207841,Tracción,4207841-575-T1,575,45,,13.6,24.5,706,,,,724,655,,,724,812,,,,,,,,,,,,,,,,,,,,,,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS748/88.90x6.45 – DS748 – 13-5-2 95 (87318).xlsx,,Tracción segmento tubular - 19 mm - API - Temp. Amb.,6402
DS748,13-5-2 95,87318,TN95 Super Cr13,4207841-6454361-575,4207841,Dureza,4207841-575-D1,575,45,,,,,,,,,,,,,,25.6,30,25.5,,25.57,,25.57,28,,,,,,,,,,,,,,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS748/88.90x6.45 – DS748 – 13-5-2 95 (87318).xlsx,,Dureza espesor cuerpo - 1 - NO - Temp. Amb.,6402
DS748,13-5-2 95,87318,TN95 Super Cr13,4207841-6454363-575,4207841,Charpy,4207841-575-C2,575,45,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,111,,,114,22,0,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS748/88.90x6.45 – DS748 – 13-5-2 95 (87318).xlsx,,Charpy V longitudinal - Cuerpo - 5 mm - Temp. Amb.,6402
DS748,13-5-2 95,87318,TN95 Super Cr13,4207841-6454364-575,4207841,Charpy,4207841-575-C1,575,45,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,112,,,117,22,-10,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS748/88.90x6.45 – DS748 – 13-5-2 95 (87318).xlsx,,Charpy V longitudinal - Cuerpo - 5 mm - Temp. Amb.,6402
DS748,13-5-2 95,87318,TN95 Super Cr13,4215067-6465760-570,4215067,Tracción,4215067-570-T1,570,S/TT,,13.6,16,610,,,,724,655,,,724,849,,,,,,,,,,,,,,,,,,,,,,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS748/88.90x6.45 – DS748 – 13-5-2 95 (87318).xlsx,,Tracción segmento tubular - 19 mm - API - Temp. Amb.,6402
DS748,13-5-2 95,87318,TN95 Super Cr13,4215067-6465761-570,4215067,Dureza,4215067-570-D1,570,S/TT,,,,,,,,,,,,,,26,30,26,,26,,26,28,,,,,,,,,,,,,,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS748/88.90x6.45 – DS748 – 13-5-2 95 (87318).xlsx,,Dureza espesor cuerpo - 1 - NO - Temp. Amb.,6402
DS748,13-5-2 95,87318,TN95 Super Cr13,4215090-6465807-570,4215090,Tracción,4215090-570-T1,570,S/TT,,13.6,17.5,576,,,,724,655,,,724,849,,,,,,,,,,,,,,,,,,,,,,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS748/88.90x6.45 – DS748 – 13-5-2 95 (87318).xlsx,,Tracción segmento tubular - 19 mm - API - Temp. Amb.,6506
DS748,13-5-2 95,87318,TN95 Super Cr13,4215090-6465809-570,4215090,Dureza,4215090-570-D1,570,S/TT,,,,,,,,,,,,,,27.8,30,27.6,,27.7,,27.7,28,,,,,,,,,,,,,,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS748/88.90x6.45 – DS748 – 13-5-2 95 (87318).xlsx,,Dureza espesor cuerpo - 1 - NO - Temp. Amb.,6506
DS748,13-5-2 95,87318,TN95 Super Cr13,4215091-6465794-570,4215091,Tracción,4215091-570-T1,570,S/TT,,13.6,17,711,,,,724,655,,,724,845,,,,,,,,,,,,,,,,,,,,,,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS748/88.90x6.45 – DS748 – 13-5-2 95 (87318).xlsx,,Tracción segmento tubular - 19 mm - API - Temp. Amb.,6481
DS748,13-5-2 95,87318,TN95 Super Cr13,4215091-6465796-570,4215091,Dureza,4215091-570-D1,570,S/TT,,,,,,,,,,,,,,25.7,30,25.2,,25.47,,25.47,28,,,,,,,,,,,,,,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS748/88.90x6.45 – DS748 – 13-5-2 95 (87318).xlsx,,Dureza espesor cuerpo - 1 - NO - Temp. Amb.,6481
DS748,TN 95CR13S - 13-5-2 95,84402,,4195748-6440611-580,4195748,Tracción,4195748-580-T2,580,45,,,26.5,669,,,,758,655,,,724,795,,,,,,,,,,,,,,,,,,,,,,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS748/114.30x7.37 – DS748 - TN 95CR13S - 13-5-2 95 (84402) - Copy.xlsx,,Tracción segmento tubular - 25.4 mm - API - Temp. Amb.,6402
DS748,TN 95CR13S - 13-5-2 95,84402,,4195748-6440611-580,4195748,Tracción,4195748-580-T1,580,45,,,26.5,669,,,,758,655,,,724,795,,,,,,,,,,,,,,,,,,,,,,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS748/114.30x7.37 – DS748 - TN 95CR13S - 13-5-2 95 (84402).xlsx,,Tracción segmento tubular - 25.4 mm - API - Temp. Amb.,6402
DS748,TN 95CR13S - 13-5-2 95,84402,,4195748-6440613-580,4195748,Dureza,4195748-580-D2,580,45,,,,,,,,,,,,,,25,30,24.7,,24.9,,24.9,,,,,,,,,,,,,,,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS748/114.30x7.37 – DS748 - TN 95CR13S - 13-5-2 95 (84402) - Copy.xlsx,,Dureza espesor cuerpo - 1 - NO - Temp. Amb.,6402
DS748,TN 95CR13S - 13-5-2 95,84402,,4195748-6440613-580,4195748,Dureza,4195748-580-D1,580,45,,,,,,,,,,,,,,25,30,24.7,,24.9,,24.9,,,,,,,,,,,,,,,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS748/114.30x7.37 – DS748 - TN 95CR13S - 13-5-2 95 (84402).xlsx,,Dureza espesor cuerpo - 1 - NO - Temp. Amb.,6402
DS748,TN 95CR13S - 13-5-2 95,84402,,4195748-6440615-580,4195748,Charpy,4195748-580-C4,580,45,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,103,,,106,,0,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS748/114.30x7.37 – DS748 - TN 95CR13S - 13-5-2 95 (84402) - Copy.xlsx,,Charpy V longitudinal - Cuerpo - 5 mm - Temp. Amb.,6402
DS748,TN 95CR13S - 13-5-2 95,84402,,4195748-6440615-580,4195748,Charpy,4195748-580-C2,580,45,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,103,22,,106,33,0,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS748/114.30x7.37 – DS748 - TN 95CR13S - 13-5-2 95 (84402).xlsx,,Charpy V longitudinal - Cuerpo - 5 mm - Temp. Amb.,6402
DS748,TN 95CR13S - 13-5-2 95,84402,,4195748-6440616-580,4195748,Charpy,4195748-580-C3,580,45,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,90,22,,90,33,-10,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS748/114.30x7.37 – DS748 - TN 95CR13S - 13-5-2 95 (84402) - Copy.xlsx,,Charpy V longitudinal - Cuerpo - 5 mm - Temp. Amb.,6402
DS748,TN 95CR13S - 13-5-2 95,84402,,4195748-6440616-580,4195748,Charpy,4195748-580-C1,580,45,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,90,22,,90,33,-10,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS748/114.30x7.37 – DS748 - TN 95CR13S - 13-5-2 95 (84402).xlsx,,Charpy V longitudinal - Cuerpo - 5 mm - Temp. Amb.,6402
DS748,13-5-2 95,3322,TN95 Super Cr13,4198646-6441502-580,4198646,Tracción,4198646-580-T1,580,45,,,36,,,,,724,655,715,,724,817,,,,,,,,,,,,,,,,,,,,,,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS748/101.80x14.70 – DS748 – 13-5-2 95 (3322).xlsx,,Tracción segmento tubular - 25.4 mm - API - Temp. Amb.,6402
DS748,13-5-2 95,3322,TN95 Super Cr13,4198646-6441504-580,4198646,Dureza,4198646-580-D1,580,45,,,,,,,,,,,,,,26.3,28,25.5,,26.13,28,25.63,,,,,,,,,,,,,,,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS748/101.80x14.70 – DS748 – 13-5-2 95 (3322).xlsx,,Dureza espesor cuerpo - 1 - NO - Temp. Amb.,6402
DS748,13-5-2 95,3322,TN95 Super Cr13,4198646-6441506-580,4198646,Charpy,4198646-580-C1,580,45,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,183,,,186,,-10,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS748/101.80x14.70 – DS748 – 13-5-2 95 (3322).xlsx,,Charpy V Transversal - Cuerpo - 10 mm - Temp. Amb.,6402
DS748,13-5-2 95,3322,TN95 Super Cr13,4198646-6441507-580,4198646,Charpy,4198646-580-C2,580,45,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,185,,,191,,0,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS748/101.80x14.70 – DS748 – 13-5-2 95 (3322).xlsx,,Charpy V Transversal - Cuerpo - 10 mm - Temp. Amb.,6402
DS748,13-5-2 95,87318,TN95 Super Cr13,4207842-6454379-580,4207842,Tracción,4207842-580-T1,580,45,,13.6,23,691,,,,724,655,,,724,802,,,,,,,,,,,,,,,,,,,,,,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS748/88.90x6.45 – DS748 – 13-5-2 95 (87318).xlsx,,Tracción segmento tubular - 19 mm - API - Temp. Amb.,6402
DS748,13-5-2 95,87318,TN95 Super Cr13,4207842-6454381-580,4207842,Dureza,4207842-580-D1,580,45,,,,,,,,,,,,,,25.4,30,25.2,,25.3,,25.3,28,,,,,,,,,,,,,,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS748/88.90x6.45 – DS748 – 13-5-2 95 (87318).xlsx,,Dureza espesor cuerpo - 1 - NO - Temp. Amb.,6402
DS748,13-5-2 95,87318,TN95 Super Cr13,4207842-6454383-580,4207842,Charpy,4207842-580-C2,580,45,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,109,,,113,22,0,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS748/88.90x6.45 – DS748 – 13-5-2 95 (87318).xlsx,,Charpy V longitudinal - Cuerpo - 5 mm - Temp. Amb.,6402
DS748,13-5-2 95,87318,TN95 Super Cr13,4207842-6454384-580,4207842,Charpy,4207842-580-C1,580,45,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,112,,,116,22,-10,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS748/88.90x6.45 – DS748 – 13-5-2 95 (87318).xlsx,,Charpy V longitudinal - Cuerpo - 5 mm - Temp. Amb.,6402
DS748,13-5-2 95,87318,TN95 Super Cr13,4215156-6465939-580,4215156,Tracción,4215156-580-T1,580,45,,13.6,21.5,719,,,,724,655,,,724,835,,,,,,,,,,,,,,,,,,,,,,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS748/88.90x6.45 – DS748 – 13-5-2 95 (87318).xlsx,,Tracción segmento tubular - 19 mm - API - Temp. Amb.,6506
DS748,13-5-2 95,87318,TN95 Super Cr13,4215156-6465941-580,4215156,Dureza,4215156-580-D1,580,45,,,,,,,,,,,,,,26.6,30,25.9,,26.13,,26.13,28,,,,,,,,,,,,,,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS748/88.90x6.45 – DS748 – 13-5-2 95 (87318).xlsx,,Dureza espesor cuerpo - 1 - NO - Temp. Amb.,6506
DS748,13-5-2 95,87318,TN95 Super Cr13,4215156-6465943-580,4215156,Charpy,4215156-580-C2,580,45,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,103,,,104,22,0,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS748/88.90x6.45 – DS748 – 13-5-2 95 (87318).xlsx,,Charpy V longitudinal - Cuerpo - 5 mm - Temp. Amb.,6506
DS748,13-5-2 95,87318,TN95 Super Cr13,4215156-6465944-580,4215156,Charpy,4215156-580-C1,580,45,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,104,,,106,22,-10,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS748/88.90x6.45 – DS748 – 13-5-2 95 (87318).xlsx,,Charpy V longitudinal - Cuerpo - 5 mm - Temp. Amb.,6506
DS748,13-5-2 95,87318,TN95 Super Cr13,4215417-6466827-580,4215417,Tracción,4215417-580-T1,580,45,,13.6,27.5,698,,,,724,655,,,724,808,,,,,,,,,,,,,,,,,,,,,,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS748/88.90x6.45 – DS748 – 13-5-2 95 (87318).xlsx,,Tracción segmento tubular - 19 mm - API - Temp. Amb.,6481
DS748,13-5-2 95,87318,TN95 Super Cr13,4215417-6466829-580,4215417,Dureza,4215417-580-D1,580,45,,,,,,,,,,,,,,25.8,30,25.4,,25.67,,25.67,28,,,,,,,,,,,,,,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS748/88.90x6.45 – DS748 – 13-5-2 95 (87318).xlsx,,Dureza espesor cuerpo - 1 - NO - Temp. Amb.,6481
